Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
SF,Stifel Financial Corporation,52.06,$3.45B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sf
SF^A,Stifel Financial Corporation,24.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sf^a
SWC,Stillwater Mining Company,17.32,$2.1B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swc
STM,STMicroelectronics N.V.,10.59,$9.35B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stm
SGY,Stone Energy Corporation,6.76,$38.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgy
EDF,Stone Harbor Emerging Markets Income Fund,14.65,$231.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edf
EDI,Stone Harbor Emerging Markets Total Income Fund,13.56,$130.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edi
SGM,Stonegate Mortgage Corporation,5.14,$132.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgm
STON,StoneMor Partners L.P.,8.86,$314.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ston
SRI,"Stoneridge, Inc.",17.9,$498.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sri
STOR,STORE Capital Corporation,25,$3.9B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stor
GJH,STRATS Trust,9.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjh
GJO,STRATS Trust,19.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjo
GJS,STRATS Trust,18.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjs
SYK,Stryker Corporation,116.5,$43.62B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syk
RGR,"Sturm, Ruger & Company, Inc.",51.9,$984.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rgr
SPH,"Suburban Propane Partners, L.P.",30.76,$1.88B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sph
SCNB,Suffolk Bancorp,44.26,$527.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scnb
SMFG,Sumitomo Mitsui Financial Group Inc,8.28,$56.6B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smfg
INN,"Summit Hotel Properties, Inc.",15.15,$1.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn
INN^B,"Summit Hotel Properties, Inc.",25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b
INN^C,"Summit Hotel Properties, Inc.",25.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c
INN^D,"Summit Hotel Properties, Inc.",23.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^d
SUM,"Summit Materials, Inc.",24.31,$2.97B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sum
SMLP,"Summit Midstream Partners, LP",22.8,$1.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smlp
SUI,"Sun Communities, Inc.",74.03,$5.41B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui
SUI^A,"Sun Communities, Inc.",25.6648,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a
SLF,Sun Life Financial Inc.,39.42,$24.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slf
SXCP,"SunCoke Energy Partners, L.P.",21,$970.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sxcp
SXC,"SunCoke Energy, Inc.",12.54,$805.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,32.62,$54.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/su
SXL,Sunoco Logistics Partners LP,23.39,$7.75B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sxl
SUN,Sunoco LP,24.54,$2.75B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",15.75,$3.41B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho
SHO^E,"Sunstone Hotel Investors, Inc.",25.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^e
SHO^F,"Sunstone Hotel Investors, Inc.",24.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^f
STI,"SunTrust Banks, Inc.",54.84,$26.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b
STI^A,"SunTrust Banks, Inc.",22.3379,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a
STI^E,"SunTrust Banks, Inc.",24.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e
SPN,"Superior Energy Services, Inc.",18.06,$2.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spn
SUP,"Superior Industries International, Inc.",27.4,$697.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sup
SVU,SuperValu Inc.,4.87,$1.3B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svu
SLD,Sutherland Asset Management Corporation,13.95,$425.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sld
SWFT,Swift Transportation Company,24.32,$3.22B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swft
SWZ,"Swiss Helvetia Fund, Inc. (The)",10.04,$282.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz
SYF,Synchrony Financial,36.53,$30.15B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syf
SYT,Syngenta AG,80.44,$37.38B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syt
SNX,Synnex Corporation,126.52,$5.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,41.42,$5.07B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv
SNV^C,Synovus Financial Corp.,27.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c
GJP,"Synthetic Fixed-Income Securities, Inc.",21.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",21.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",17.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjt
GJV,"Synthetic Fixed-Income Securities, Inc.",25.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjv
SYY,Sysco Corporation,55.15,$30.16B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syy
SYX,Systemax Inc.,8.97,$331.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syx
DATA,"Tableau Software, Inc.",45.95,$3.5B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/data
TAHO,"Tahoe Resources, Inc.",9.57,$2.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/taho
TLRD,"Tailored Brands, Inc.",27.18,$1.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlrd
TWN,"Taiwan Fund, Inc. (The)",16.46,$135.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,30.12,$156.2B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsm
TAL,TAL Education Group,72.64,$5.88B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tal
TEGP,"Tallgrass Energy GP, LP",25.66,$4.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tegp
TEP,"Tallgrass Energy Partners, LP",45.86,$3.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tep
SKT,"Tanger Factory Outlet Centers, Inc.",35.81,$3.44B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skt
NGLS^A,Targa Resources Partners LP,26.273,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ngls^a
TRGP,"Targa Resources, Inc.",53.54,$9.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trgp
TGT,Target Corporation,77.39,$43.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,106.49,$4.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,33.98,$23.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",75.04,$4.53B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco
TCO^J,"Taubman Centers, Inc.",25.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j
TCO^K,"Taubman Centers, Inc.",25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k
TMHC,Taylor Morrison Home Corporation,20.71,$2.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmhc
TCP,"TC PipeLines, LP",52.83,$3.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcp
TCB,TCF Financial Corporation,19.4,$3.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb
TCB.WS,TCF Financial Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb.ws
TCB^B,TCF Financial Corporation,25.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b
TCB^C,TCF Financial Corporation,24.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c
TSI,"TCW Strategic Income Fund, Inc.",5.23,$249.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi
TEL,TE Connectivity Ltd.,70.75,$25.14B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tel
TMH,"Team Health Holdings, Inc.",42.65,$3.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmh
TISI,"Team, Inc.",36.95,$1.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tisi
TECK,Teck Resources Ltd,22.33,$12.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/teck
TK,Teekay Corporation,8.49,$720.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,15.65,$1.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgp
TGP^A,Teekay LNG Partners L.P.,23.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgp^a
TOO,Teekay Offshore Partners L.P.,5.13,$744.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too
TOO^A,Teekay Offshore Partners L.P.,18.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^a
TOO^B,Teekay Offshore Partners L.P.,20.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^b
TNK,Teekay Tankers Ltd.,2.74,$428.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnk
GCI,TEGNA Inc.,10.24,$1.19B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gci
TGNA,TEGNA Inc.,23.13,$4.96B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,27.8,$577.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trc
HQH,Tekla Healthcare Investors,21.45,$835.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hqh
THQ,Tekla Healthcare Opportunies Fund,15.75,$685.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thq
HQL,Tekla Life Sciences Investors,16.96,$351.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hql
THW,Tekla World Healthcare Fund,13.46,$415.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thw
TDOC,"Teladoc, Inc.",17.7,$814.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,18.11,$3.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/teo
TI,Telecom Italia S.P.A.,8.15,$17.3B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ti
TI.A,Telecom Italia S.P.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ti.a
TDY,Teledyne Technologies Incorporated,127.4,$4.45B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,156.03,$6.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,12.88,$21.75B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/viv
TEF,Telefonica SA,8.74,$43.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",23.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",24.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",23.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",25.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",29.26,$3.22B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tds
TU,TELUS Corporation,32.21,$19.05B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tu
TDF,"Templeton Dragon Fund, Inc.",16.85,$583.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf
EMF,Templeton Emerging Markets Fund,12.22,$220.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emf
TEI,"Templeton Emerging Markets Income Fund, Inc.",10.74,$515.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tei
GIM,"Templeton Global Income Fund, Inc.",6.39,$857.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gim
TPX,"Tempur Sealy International, Inc.",65.05,$3.77B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,34.42,$20.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ts
THC,Tenet Healthcare Corporation,15.18,$1.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thc
TNC,Tennant Company,75.65,$1.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,66.46,$3.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,24.7869,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,24.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tve
TDC,Teradata Corporation,28.6,$3.72B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdc
TER,"Teradyne, Inc.",25.84,$5.2B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ter
TEX,Terex Corporation,31.82,$3.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tex
TX,Ternium S.A.,25.94,$5.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tx
TNH,"Terra Nitrogen Company, L.P.",106.84,$1.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnh
TRNO,Terreno Realty Corporation,28.6,$1.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno
TRNO^A,Terreno Realty Corporation,25.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno^a
TSO,Tesoro Corporation,90.18,$10.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tso
TLLP,Tesoro Logistics LP,48.21,$4.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tllp
TTI,"Tetra Technologies, Inc.",4.56,$422.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,36.3,$36.84B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,304.4,$2.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,9.45,$534.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgh
TXT,Textron Inc.,48.39,$13.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/txt
TTF,"Thai Fund, Inc. (The)",8.1,$97.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttf
AES,The AES Corporation,11.92,$7.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aes
AES^C,The AES Corporation,50.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aes^c
BX,The Blackstone Group L.P.,29.52,$35.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bx
SCHW,The Charles Schwab Corporation,39.32,$52.13B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw
SCHW^B,The Charles Schwab Corporation,25.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^b
SCHW^C,The Charles Schwab Corporation,24.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,24.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^d
SRV,The Cushing MLP Total Return Fund,12.85,$86.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srv
GRX,The Gabelli Healthcare & Wellness Trust,9.36,$185.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx
GRX^A,The Gabelli Healthcare & Wellness Trust,25.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^a
GRX^B,The Gabelli Healthcare & Wellness Trust,25.7625,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,9.7,$183.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl
GDL^B,The GDL Fund,50.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b
THG,"The Hanover Insurance Group, Inc.",90.97,$3.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",24.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thga
RUBI,"The Rubicon Project, Inc.",8.06,$395.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",119.19,$33.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trv
TMO,Thermo Fisher Scientific Inc,145.41,$57.44B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",20.4,$659.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,12.2,$1.3B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,17.15,$127.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tslf
TCRX,"THL Credit, Inc.",25.4854,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcrx
TCRZ,"THL Credit, Inc.",25.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcrz
TRI,Thomson Reuters Corp,44.79,$32.91B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",105.2,$5.53B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,3.74,$176.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdw
TIER,"TIER REIT, Inc.",16.94,$808.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tier
TIF,Tiffany & Co.,85.02,$10.58B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",14.89,$425.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,11.99,$5.81B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsu
TIME,Time Inc.,17.8,$1.76B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/time
TWX,Time Warner Inc.,95.23,$73.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/twx
TKR,Timken Company (The),39.3,$3.06B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tkr
TMST,Timken Steel Corporation,17.89,$791.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",11.56,$624.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",78.03,$50.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tjx
TOL,Toll Brothers Inc.,32.17,$5.28B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",40.85,$1.56B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,39.04,$1.49B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bld
TMK,Torchmark Corporation,73.69,$8.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk
TMK^B,Torchmark Corporation,24.7484,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b
TMK^C,Torchmark Corporation,25.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^c
TTC,Toro Company (The),56.54,$12.36B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),49.9,$92.69B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/td
NDP,"Tortoise Energy Independence Fund, Inc.",15.91,$230.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,30.58,$1.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg
NTG,"Tortoise MLP Fund, Inc.",19.02,$893.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",21.87,$219.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",21.335,$148.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpz
TSS,"Total System Services, Inc.",49.65,$9.13B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tss
TOT,"TotalFinaElf, S.A.",49.16,$117.65B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tot
TOWR,"Tower International, Inc.",28.35,$576.61M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/towr
TSQ,"Townsquare Media, Inc.",10.15,$186.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,122.98,$205.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tm
TSLX,"TPG Specialty Lending, Inc.",18.67,$1.11B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tslx
TAC,TransAlta Corporation,5.7,$1.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tac
TRP,TransCanada Corporation,44.62,$38.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trp
TCI,"Transcontinental Realty Investors, Inc.",10.4,$90.66M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,249.46,$13.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdg
TLP,TransMontaigne Partners L.P.,42.1,$679.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlp
RIG,Transocean Ltd.,15.42,$5.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,8.44,$1.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgs
TRU,TransUnion,31.38,$5.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tru
TVPT,Travelport Worldwide Limited,13.58,$1.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tvpt
TRR,"TRC Companies, Inc.",9.9,$310.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trr
TREC,Trecora Resources,13.7,$335.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trec
TG,Tredegar Corporation,25.55,$841.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",73.51,$4.17B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ths
TRMR,"Tremor Video, Inc.",2.18,$113.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trmr
TREX,"Trex Company, Inc.",69.3,$2.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,22.13,$1.28B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,49.502,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",12.8,$2.05B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tph
TCAP,Triangle Capital Corporation,18.7,$754.75M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcap
TCCA,Triangle Capital Corporation,25.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcca
TCCB,Triangle Capital Corporation,25.8699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tccb
TRCO,Tribune Media Company,34.21,$2.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trco
TSL,Trina Solar Limited,9.82,$909.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsl
TNET,"TriNet Group, Inc.",25.22,$1.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",28.33,$4.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,60.2,$2.69B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,12.89,$205.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpvg
TPVZ,TriplePoint Venture Growth BDC Corp.,25.53,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpvz
GTS,Triple-S Management Corporation,22.91,$556.09M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gts
TRTN,Triton International Limited,20.2,$674.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trtn
TGI,"Triumph Group, Inc.",29.35,$1.45B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgi
TROX,Tronox Limited,11.77,$1.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",24.05,$1.02B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tbi
TNP,Tsakos Energy Navigation Ltd,5.24,$440.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp
TNP^B,Tsakos Energy Navigation Ltd,25.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^b
TNP^C,Tsakos Energy Navigation Ltd,25.4153,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^c
TNP^D,Tsakos Energy Navigation Ltd,24.164,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^d
TUP,Tupperware Brands Corporation,55.79,$2.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,6.64,$5.84B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tkc
